user_id,country,device,geo_zone,avg_session_min,sessions_last_30d,days_since_last_login,customer_support_tickets,monthly_fee,churned
U704440,FR,android,zone_068,25.94,8,8,0,16.33,0
U704441,ES,android,zone_216,18.87,5,10,0,25.85,0
U704442,FR,android,zone_027,11.07,8,5,2,12.46,0
U704443,FR,android,zone_000,15.21,5,8,0,21.81,0
U704444,DE,ios,zone_115,5.13,12,5,0,32.83,0
U704445,FR,android,zone_019,12.92,10,9,1,14.52,1
U704446,BE,web,zone_145,16.51,5,10,2,18.05,0
U704447,ES,ios,zone_125,25.8,6,11,0,19.88,0
U704448,FR,ios,zone_067,8.56,11,8,0,27.76,0
U704449,FR,web,zone_054,7.81,19,10,1,13.53,0
U704450,FR,android,zone_200,12.91,6,6,0,22.1,0
U704451,ES,android,zone_001,12.19,8,5,1,17.07,0
U704452,BE,ios,zone_097,33.88,7,12,0,21.53,0
U704453,FR,ios,zone_207,23.74,8,11,1,33.38,0
U704454,DE,android,zone_167,13.6,11,8,0,28.08,0
U704455,FR,ios,zone_062,26.02,9,12,0,14.53,0
U704456,FR,ios,zone_116,4.12,12,6,3,13.81,0
U704457,ES,android,zone_219,12.94,6,9,0,24.23,0
U704458,FR,ios,zone_043,,12,8,0,22.29,0
U704459,FR,web,zone_046,20.4,14,4,0,19.32,0
U704460,BE,android,zone_025,7.47,11,8,1,25.7,0
U704461,IT,ios,zone_203,6.57,9,4,0,20.37,0
U704462,FR,android,zone_190,11.46,12,8,1,22.96,0
U704463,BE,android,zone_000,15.17,16,5,1,18.24,0
U704464,IT,web,zone_214,23.21,5,16,0,26.47,0
U704465,FR,web,zone_132,8.89,5,7,1,11.11,0
U704466,ES,ios,zone_137,12.78,9,7,2,16.28,0
U704467,ES,android,zone_163,6.18,8,4,0,19.33,0
U704468,ES,ios,zone_081,37.91,9,7,0,26.05,0
U704469,DE,android,zone_152,13.38,3,12,2,32.15,0
U704470,FR,android,zone_160,23.05,6,9,0,30.78,0
U704471,FR,web,zone_172,12.99,12,10,0,7.6,0
U704472,FR,web,zone_026,11.82,9,3,1,25.34,0
U704473,FR,android,zone_190,31.43,12,5,1,6.8,1
U704474,FR,android,zone_101,36.55,11,12,0,15.52,0
U704475,FR,web,zone_074,8.38,5,8,0,5.98,0
U704476,FR,android,zone_060,9.16,5,3,0,17.44,0
U704477,FR,android,zone_132,,8,6,0,15.98,0
U704478,FR,android,zone_174,10.9,5,8,0,16.53,0
U704479,DE,ios,zone_156,6.83,13,4,0,19.96,0
U704480,ES,ios,zone_102,21.59,7,9,0,20.23,0
U704481,BE,ios,zone_188,19.19,14,10,0,31.55,0
U704482,FR,web,zone_208,6.75,7,7,1,18.37,0
U704483,FR,ios,zone_005,8.4,7,6,1,9.79,0
U704484,BE,ios,zone_135,2.27,7,12,2,14.59,0
U704485,FR,android,zone_005,7.36,10,8,0,21.75,0
U704486,DE,ios,zone_133,4.42,8,13,0,7.71,1
U704487,DE,ios,zone_218,26.11,9,6,0,24.1,0
U704488,BE,ios,zone_214,27.61,11,8,0,30.89,0
U704489,FR,android,zone_027,5.76,4,11,0,7.61,1
U704490,FR,android,zone_071,3.49,6,11,2,12.16,0
U704491,FR,web,zone_056,7.42,14,8,0,10.26,0
U704492,FR,ios,zone_045,8.06,6,9,1,14.52,0
U704493,DE,web,zone_061,4.55,5,13,0,29.82,0
U704494,FR,ios,zone_064,20.47,9,13,0,29.66,0
U704495,DE,android,zone_090,24.09,10,9,1,7.86,0
U704496,DE,ios,zone_158,9.47,9,13,3,23.8,0
U704497,DE,web,zone_163,12.92,6,3,0,20.81,0
U704498,DE,android,zone_098,16.61,10,5,1,22.8,0
U704499,FR,ios,zone_206,4.62,6,11,1,12.75,0
U704500,BE,ios,zone_034,16.79,9,11,1,12.35,0
U704501,FR,web,zone_119,11.84,10,8,0,18.61,0
U704502,FR,android,zone_198,9.43,8,11,0,13.1,0
U704503,IT,android,zone_126,38.11,10,5,0,27.27,0
U704504,IT,android,zone_130,17.21,8,8,1,21.9,0
U704505,FR,web,zone_087,9.04,11,8,3,20.05,0
U704506,DE,ios,zone_159,15.03,9,4,0,26.18,0
U704507,IT,ios,zone_131,4.82,5,7,0,23.64,0
U704508,IT,ios,zone_213,13.52,5,4,0,12.16,0
U704509,FR,android,zone_009,16.35,8,7,0,15.22,0
U704510,FR,web,zone_014,16.81,9,11,0,7.22,0
U704511,FR,web,zone_118,5.53,13,10,1,16.12,0
U704512,FR,android,zone_153,14.93,5,14,1,29.47,0
U704513,FR,web,zone_204,12.93,6,9,0,23.64,0
U704514,FR,android,zone_188,12.46,9,7,1,18.99,0
U704515,DE,ios,zone_171,13.63,10,13,0,9.54,0
U704516,FR,ios,zone_053,8.55,8,11,0,14.82,0
U704517,IT,android,zone_085,2.55,7,7,0,18.03,0
U704518,CH,android,zone_002,,10,10,0,21.88,0
U704519,FR,ios,zone_173,24.35,6,6,0,30.54,0
U704520,IT,ios,zone_037,2.19,10,5,1,27.89,0
U704521,FR,android,zone_053,23.99,3,6,0,20.81,0
U704522,ES,ios,zone_122,11.84,9,6,1,17.38,0
U704523,ES,ios,zone_156,0.48,9,7,2,24.04,0
U704524,FR,ios,zone_166,2.98,7,5,0,22.4,0
U704525,DE,ios,zone_055,27.84,12,8,0,17.09,0
U704526,DE,android,zone_137,6.51,9,9,1,28.52,0
U704527,ES,android,zone_161,28.22,9,7,0,14.56,0
U704528,DE,ios,zone_144,17.23,9,12,0,23.74,0
U704529,FR,android,zone_052,,14,9,0,17.07,0
U704530,ES,web,zone_195,14.09,13,10,0,19.54,0
U704531,FR,ios,zone_074,17.69,9,6,1,31.42,0
U704532,CH,ios,zone_084,16.28,6,5,1,28.41,0
U704533,ES,web,zone_062,7.06,4,7,0,31.38,0
U704534,BE,web,zone_219,32.67,6,10,1,13.95,0
U704535,DE,android,zone_191,28.63,9,1,1,20.26,0
U704536,FR,ios,zone_149,9.19,6,11,1,24.17,0
U704537,FR,android,zone_179,7.87,10,10,0,23.46,0
U704538,CH,ios,zone_201,24.42,13,9,0,25.06,0
U704539,FR,android,zone_157,,7,8,0,22.69,0
U704540,FR,ios,zone_020,20.31,7,5,3,19.32,0
U704541,FR,web,zone_048,6.4,10,4,1,26.3,0
U704542,FR,android,zone_117,35.81,8,4,1,21.36,0
U704543,IT,android,zone_115,12.43,11,8,0,8.83,0
U704544,CH,ios,zone_053,8.27,7,6,2,25.57,0
U704545,FR,android,zone_177,7.37,7,4,0,9.18,0
U704546,IT,android,zone_153,7.06,5,12,0,14.44,0
U704547,IT,web,zone_128,6.31,8,10,0,21.44,0
U704548,ES,ios,zone_128,20.76,7,9,1,7.67,0
U704549,ES,ios,zone_054,18.36,8,8,1,26.27,0
U704550,FR,android,zone_015,10.78,6,7,0,17.5,1
U704551,FR,android,zone_051,29.11,8,9,0,27.8,0
U704552,FR,android,zone_037,14.86,7,12,1,21.48,0
U704553,CH,ios,zone_154,4.78,5,3,1,20.77,0
U704554,ES,android,zone_064,27.93,10,6,0,16.38,0
U704555,FR,ios,zone_146,22.77,9,7,0,18.22,0
U704556,FR,android,zone_184,20.88,8,13,1,21.08,0
U704557,DE,android,zone_012,7.58,6,8,0,13.05,0
U704558,FR,ios,zone_186,13.01,9,7,0,27.05,0
U704559,FR,ios,zone_031,1.27,14,9,0,12.14,0
U704560,ES,ios,zone_156,27.01,10,7,0,22.77,0
U704561,ES,android,zone_060,4.69,12,11,1,18.27,0
U704562,FR,android,zone_106,18.92,15,10,2,27.75,1
U704563,IT,android,zone_099,4.39,10,10,1,20.08,1
U704564,FR,android,zone_107,10.02,4,11,0,22.87,0
U704565,FR,android,zone_012,4.97,8,7,0,22.15,0
U704566,FR,ios,zone_036,36.23,10,10,0,25.78,0
U704567,FR,android,zone_093,3.51,8,11,0,18.4,0
U704568,BE,android,zone_067,30.28,13,7,0,18.15,0
U704569,FR,ios,zone_184,20.44,10,4,1,27.17,0
U704570,FR,android,zone_196,9.88,5,7,0,12.4,0
U704571,FR,android,zone_193,10.64,6,11,1,16.73,0
U704572,FR,ios,zone_201,9.89,12,10,0,16.55,0
U704573,FR,android,zone_062,21.88,9,6,0,17.52,0
U704574,FR,ios,zone_048,6.16,12,8,1,16.59,0
U704575,ES,ios,zone_168,5.48,9,2,0,18.63,0
U704576,FR,web,zone_216,24.35,11,6,0,23.88,0
U704577,FR,web,zone_161,7.78,11,6,0,18.36,1
U704578,FR,web,zone_024,6.67,14,4,0,9.16,0
U704579,FR,android,zone_154,14.66,3,5,0,12.56,0
U704580,FR,android,zone_103,11.55,12,7,0,18.77,0
U704581,ES,ios,zone_180,9.0,8,8,0,23.35,0
U704582,ES,android,zone_054,6.34,11,12,0,10.58,0
U704583,FR,ios,zone_188,17.04,5,7,1,17.07,1
U704584,FR,android,zone_101,8.49,10,12,1,21.61,0
U704585,BE,web,zone_132,11.28,10,6,2,21.33,0
U704586,DE,ios,zone_084,9.28,3,9,0,21.61,0
U704587,FR,ios,zone_159,7.46,9,7,0,35.23,0
U704588,FR,android,zone_183,7.71,8,8,1,8.3,0
U704589,DE,android,zone_003,8.99,12,11,0,17.45,0
U704590,ES,android,zone_027,11.3,13,11,1,26.83,0
U704591,BE,ios,zone_031,21.7,8,9,0,3.61,0
U704592,BE,ios,zone_127,14.28,6,10,0,24.66,0
U704593,ES,android,zone_015,25.13,8,8,1,34.91,0
U704594,FR,ios,zone_001,19.35,12,3,1,19.86,0
U704595,BE,android,zone_064,7.19,11,11,1,20.99,0
U704596,IT,android,zone_158,8.35,7,9,1,11.81,0
U704597,FR,ios,zone_050,6.79,14,10,0,31.9,0
U704598,BE,web,zone_164,18.06,13,8,0,34.57,0
U704599,ES,ios,zone_200,14.16,11,9,2,19.76,0
U704600,FR,android,zone_109,21.17,11,4,2,13.26,0
U704601,IT,ios,zone_062,10.96,11,7,1,14.94,0
U704602,FR,ios,zone_137,10.23,9,4,0,33.09,0
U704603,ES,ios,zone_022,25.41,7,12,1,16.39,0
U704604,BE,web,zone_114,10.52,11,9,1,35.11,0
U704605,FR,android,zone_085,9.14,7,7,3,19.55,0
U704606,IT,web,zone_003,3.7,6,9,1,13.22,0
U704607,FR,android,zone_101,11.94,6,9,1,22.04,0
U704608,FR,web,zone_130,5.27,12,5,0,17.95,0
U704609,FR,ios,zone_186,16.96,10,7,0,27.15,0
U704610,DE,ios,zone_034,8.39,4,9,0,28.43,0
U704611,IT,ios,zone_113,25.62,12,6,0,4.97,0
U704612,IT,android,zone_046,21.0,12,9,0,28.1,0
U704613,DE,ios,zone_022,15.28,10,9,0,13.07,0
U704614,FR,android,zone_195,5.13,10,5,0,12.46,0
U704615,FR,android,zone_077,31.45,6,8,1,15.82,0
U704616,IT,ios,zone_167,16.03,5,9,0,25.86,1
U704617,FR,web,zone_206,6.55,13,5,0,22.07,0
U704618,FR,android,zone_204,8.75,6,8,0,16.77,0
U704619,FR,android,zone_214,45.88,9,3,0,3.11,0
U704620,BE,android,zone_086,36.57,12,10,0,32.26,0
U704621,CH,web,zone_121,1.73,13,10,0,22.86,0
U704622,FR,android,zone_145,12.49,10,5,3,28.45,0
U704623,DE,ios,zone_113,14.0,4,8,0,21.54,0
U704624,CH,android,zone_181,17.21,12,13,0,15.44,0
U704625,DE,ios,zone_040,18.49,5,9,1,18.62,0
U704626,DE,web,zone_040,11.47,8,17,0,20.73,0
U704627,DE,android,zone_072,26.06,6,3,1,15.17,0
U704628,BE,ios,zone_006,,7,7,2,9.88,0
U704629,FR,web,zone_085,4.73,10,13,1,22.14,0
U704630,FR,android,zone_087,8.65,4,9,1,37.44,0
U704631,FR,ios,zone_080,2.08,15,9,0,18.08,0
U704632,FR,ios,zone_179,12.51,13,11,1,22.89,0
U704633,FR,android,zone_099,15.17,8,5,0,26.65,0
U704634,FR,android,zone_216,18.59,3,7,0,11.36,0
U704635,FR,web,zone_041,23.2,9,10,1,18.7,0
U704636,ES,web,zone_000,4.35,10,6,1,28.07,0
U704637,CH,ios,zone_172,11.34,17,9,2,15.49,0
U704638,DE,ios,zone_153,30.89,20,11,1,14.45,0
U704639,FR,web,zone_139,15.75,10,4,0,23.67,0
U704640,ES,android,zone_189,8.88,8,8,1,16.13,0
U704641,FR,ios,zone_122,14.58,6,8,1,30.76,0
U704642,FR,web,zone_157,8.64,9,6,1,36.32,0
U704643,FR,web,zone_040,15.73,7,9,2,22.66,0
U704644,ES,android,zone_077,27.47,9,11,0,7.73,0
U704645,FR,ios,zone_010,34.96,9,8,0,17.74,1
U704646,BE,ios,zone_171,24.58,15,5,0,22.84,0
U704647,FR,web,zone_104,8.39,7,6,0,15.78,0
U704648,FR,ios,zone_213,14.28,2,3,0,36.28,0
U704649,IT,web,zone_110,7.73,8,5,2,26.64,0
U704650,IT,ios,zone_097,19.63,7,9,1,11.82,0
U704651,FR,ios,zone_123,13.46,8,9,1,12.52,0
U704652,IT,web,zone_092,14.43,4,10,0,28.75,0
U704653,FR,android,zone_024,8.68,6,5,1,27.99,0
U704654,FR,ios,zone_193,21.04,11,5,1,14.44,0
U704655,FR,web,zone_001,5.45,8,6,0,13.11,0
U704656,BE,web,zone_149,9.89,12,3,0,18.37,0
U704657,FR,ios,zone_134,34.18,4,8,0,41.7,1
U704658,FR,ios,zone_158,9.56,9,8,0,19.71,0
U704659,FR,web,zone_200,4.29,2,13,0,32.77,0
U704660,IT,android,zone_185,5.09,7,10,0,34.45,0
U704661,FR,ios,zone_056,17.16,5,6,1,17.63,0
U704662,FR,ios,zone_167,,8,9,0,13.22,0
U704663,FR,ios,zone_130,4.53,10,9,0,12.21,0
U704664,FR,ios,zone_128,29.96,6,10,0,24.64,0
U704665,FR,android,zone_032,13.08,11,7,0,17.02,0
U704666,FR,android,zone_091,21.39,11,4,0,12.14,0
U704667,FR,ios,zone_072,19.11,14,8,1,22.08,0
U704668,FR,ios,zone_084,22.27,11,4,0,12.95,0
U704669,FR,ios,zone_025,14.0,12,3,1,21.51,0
U704670,FR,android,zone_192,5.84,3,3,0,25.75,0
U704671,FR,ios,zone_058,7.87,5,11,0,10.07,0
U704672,CH,ios,zone_112,15.85,11,8,0,9.03,0
U704673,ES,android,zone_145,1.72,11,7,1,4.19,0
U704674,FR,ios,zone_092,20.21,18,11,0,19.73,0
U704675,ES,android,zone_038,6.82,13,7,1,7.89,0
U704676,FR,web,zone_039,11.27,11,12,2,26.46,0
U704677,FR,android,zone_156,26.8,11,9,2,29.78,0
U704678,CH,android,zone_170,8.84,12,10,0,9.35,0
U704679,DE,ios,zone_071,13.75,5,14,0,14.49,0
U704680,BE,ios,zone_151,5.4,9,1,0,11.52,0
U704681,FR,android,zone_182,10.9,6,8,0,10.25,0
U704682,FR,android,zone_006,9.54,13,12,2,24.35,1
U704683,FR,android,zone_087,25.12,11,7,0,18.12,0
U704684,ES,ios,zone_027,22.06,7,8,1,17.99,0
U704685,ES,ios,zone_151,11.74,6,11,2,24.23,0
U704686,ES,ios,zone_196,8.38,4,9,0,13.72,0
U704687,DE,web,zone_108,10.3,20,7,0,15.07,0
U704688,IT,ios,zone_019,21.8,4,6,0,25.62,0
U704689,IT,ios,zone_088,33.13,8,6,2,15.08,0
U704690,ES,android,zone_134,,5,6,1,13.22,0
U704691,FR,web,zone_018,10.77,7,5,0,32.98,0
U704692,ES,ios,zone_111,11.07,10,10,0,17.62,0
U704693,IT,ios,zone_054,13.69,13,12,1,27.67,0
U704694,FR,web,zone_090,27.24,10,9,0,23.0,0
U704695,FR,android,zone_147,23.54,13,7,2,21.14,0
U704696,BE,ios,zone_141,12.18,6,6,1,23.65,0
U704697,FR,android,zone_106,16.89,6,9,2,20.76,1
U704698,FR,ios,zone_004,,10,10,1,29.05,0
U704699,FR,web,zone_197,,9,13,1,18.77,0
U704700,FR,android,zone_092,16.31,11,4,1,9.81,0
U704701,CH,android,zone_164,32.04,14,6,0,25.54,0
U704702,ES,web,zone_001,15.38,12,8,0,20.52,0
U704703,FR,ios,zone_003,12.47,4,7,0,30.51,0
U704704,FR,android,zone_093,15.27,7,6,2,26.01,0
U704705,FR,ios,zone_135,14.88,5,7,0,26.55,0
U704706,FR,ios,zone_156,8.45,9,6,1,24.95,0
U704707,FR,ios,zone_002,8.42,12,9,1,12.72,0
U704708,FR,web,zone_122,9.48,9,8,0,22.63,0
U704709,DE,ios,zone_209,11.76,10,10,1,28.98,0
U704710,FR,android,zone_199,18.63,8,10,0,22.89,0
U704711,CH,android,zone_109,3.5,13,9,1,18.34,0
U704712,BE,android,zone_104,,7,11,0,25.37,0
U704713,FR,android,zone_120,23.65,7,8,0,32.51,1
U704714,FR,android,zone_002,,7,6,1,20.49,0
U704715,FR,android,zone_072,,6,7,1,22.82,0
U704716,BE,ios,zone_134,10.15,5,9,1,17.41,0
U704717,FR,ios,zone_071,6.82,15,9,1,18.73,0
U704718,CH,android,zone_111,8.47,10,7,0,21.04,0
U704719,BE,android,zone_159,24.27,5,7,1,10.62,0
U704720,CH,ios,zone_058,15.27,7,15,0,7.22,0
U704721,CH,android,zone_096,13.01,15,7,1,21.98,0
U704722,FR,ios,zone_177,5.28,5,12,1,20.84,0
U704723,FR,ios,zone_017,,5,5,0,13.24,0
U704724,BE,ios,zone_024,11.46,4,8,0,19.16,0
U704725,IT,android,zone_120,14.95,6,6,0,22.37,0
U704726,BE,android,zone_035,16.07,6,14,0,17.35,0
U704727,DE,ios,zone_015,11.4,10,6,1,17.97,0
U704728,FR,ios,zone_169,6.76,13,11,2,15.04,0
U704729,FR,ios,zone_147,11.21,11,10,0,17.15,0
U704730,BE,ios,zone_063,34.35,4,5,2,22.37,0
U704731,FR,android,zone_082,14.73,6,9,2,16.42,0
U704732,BE,web,zone_188,12.15,6,7,2,6.67,1
U704733,FR,web,zone_000,5.5,10,5,0,27.23,0
U704734,FR,android,zone_138,,7,7,0,27.25,0
U704735,DE,android,zone_077,11.48,8,5,0,9.07,0
U704736,FR,android,zone_126,8.76,13,9,0,14.64,0
U704737,IT,android,zone_206,5.18,9,7,0,21.31,0
U704738,BE,web,zone_101,12.63,11,4,0,24.23,0
U704739,ES,ios,zone_133,4.97,11,8,0,15.46,0
U704740,FR,ios,zone_011,4.99,5,8,0,24.22,0
U704741,FR,android,zone_130,15.23,8,7,0,12.12,0
U704742,FR,ios,zone_026,26.42,8,7,1,15.72,0
U704743,ES,web,zone_180,3.0,13,5,1,19.35,0
U704744,FR,android,zone_028,3.04,6,4,2,15.48,0
U704745,FR,android,zone_135,23.24,9,6,1,28.97,0
U704746,FR,android,zone_138,7.07,11,7,0,11.2,0
U704747,ES,ios,zone_115,7.45,9,7,1,6.78,0
U704748,FR,android,zone_149,6.5,7,13,2,9.33,0
U704749,FR,ios,zone_195,10.6,8,9,0,26.71,0
U704750,FR,web,zone_188,9.81,9,9,0,14.95,0
U704751,FR,ios,zone_007,26.32,14,7,1,30.92,0
U704752,FR,android,zone_097,24.24,14,9,0,19.02,0
U704753,ES,android,zone_169,40.89,12,11,1,26.87,0
U704754,FR,ios,zone_082,13.51,8,13,0,12.24,0
U704755,FR,ios,zone_198,11.17,6,9,0,9.0,0
U704756,IT,android,zone_108,57.05,9,8,1,23.44,0
U704757,FR,ios,zone_006,1.71,9,10,0,24.6,0
U704758,FR,ios,zone_034,13.43,9,9,0,25.08,0
U704759,FR,ios,zone_196,5.38,3,2,0,29.92,0
U704760,CH,ios,zone_054,8.42,6,10,0,25.4,0
U704761,FR,ios,zone_007,13.94,6,7,0,28.38,0
U704762,FR,ios,zone_133,10.16,7,5,0,18.03,0
U704763,FR,web,zone_047,19.28,6,4,0,23.44,0
U704764,FR,ios,zone_068,15.71,6,11,0,19.25,0
U704765,FR,web,zone_200,34.79,7,8,0,18.98,0
U704766,BE,android,zone_070,10.92,5,5,0,15.48,0
U704767,DE,web,zone_021,33.42,8,5,0,28.72,0
U704768,FR,web,zone_146,9.53,7,8,1,11.99,0
U704769,FR,android,zone_021,14.9,10,8,4,10.21,0
U704770,FR,android,zone_135,15.26,11,7,0,9.35,0
U704771,FR,android,zone_173,12.26,3,9,1,14.87,0
U704772,FR,ios,zone_218,12.96,8,6,1,28.01,0
U704773,FR,web,zone_215,43.62,9,6,0,26.37,0
U704774,DE,ios,zone_214,1.89,6,10,0,30.8,0
U704775,FR,android,zone_213,9.26,8,10,0,11.23,0
U704776,FR,ios,zone_161,23.5,18,11,0,13.33,0
U704777,FR,ios,zone_006,17.02,12,6,0,24.77,0
U704778,IT,android,zone_147,9.96,12,13,0,29.18,0
U704779,IT,android,zone_156,37.02,8,7,1,20.38,0
U704780,IT,android,zone_162,11.54,12,9,0,12.04,0
U704781,FR,web,zone_000,43.08,15,4,0,7.57,0
U704782,FR,ios,zone_217,16.27,7,4,0,18.81,0
U704783,FR,web,zone_155,24.12,12,9,1,8.73,0
U704784,DE,ios,zone_039,22.62,8,14,3,23.68,0
U704785,FR,web,zone_199,4.8,9,8,0,15.09,0
U704786,ES,android,zone_131,13.39,11,8,0,21.05,0
U704787,FR,android,zone_052,16.8,16,12,0,39.53,0
U704788,FR,android,zone_084,29.86,5,11,3,34.79,0
U704789,BE,ios,zone_088,22.12,1,8,0,27.3,0
U704790,BE,android,zone_010,8.36,11,6,0,24.52,1
U704791,FR,ios,zone_044,13.54,15,10,0,14.92,0
U704792,FR,android,zone_189,4.68,4,8,0,8.35,0
U704793,FR,android,zone_041,6.52,11,4,0,26.16,0
U704794,IT,web,zone_032,10.76,5,8,0,15.32,0
U704795,BE,android,zone_201,1.23,20,10,1,24.37,0
U704796,FR,web,zone_007,9.08,6,13,0,13.68,0
U704797,FR,ios,zone_034,6.5,13,12,0,20.89,0
U704798,IT,android,zone_138,9.96,13,12,2,20.65,0
U704799,FR,ios,zone_128,15.79,6,7,2,11.82,0
U704800,IT,ios,zone_083,26.85,8,10,0,36.33,0
U704801,FR,android,zone_015,10.93,8,8,0,16.62,0
U704802,FR,android,zone_140,11.43,10,14,0,18.83,0
U704803,BE,web,zone_100,19.0,6,9,2,25.55,0
U704804,BE,android,zone_174,16.98,7,5,1,23.3,0
U704805,FR,android,zone_176,6.36,7,6,1,25.5,0
U704806,FR,android,zone_213,11.63,5,6,0,14.15,0
U704807,DE,ios,zone_018,11.73,13,3,0,14.89,0
U704808,BE,web,zone_081,22.41,6,4,0,21.35,0
U704809,IT,ios,zone_073,6.85,5,9,0,13.99,0
U704810,ES,ios,zone_148,20.41,8,4,1,18.53,0
U704811,IT,android,zone_026,7.79,11,8,0,26.94,0
U704812,BE,android,zone_210,24.86,5,11,0,16.77,0
U704813,FR,android,zone_123,13.75,12,8,2,12.68,0
U704814,CH,android,zone_045,,8,14,0,21.32,0
U704815,FR,ios,zone_215,10.56,13,7,1,29.63,0
U704816,DE,android,zone_170,5.74,11,7,1,14.29,0
U704817,FR,ios,zone_058,8.7,7,6,1,27.46,0
U704818,FR,android,zone_107,9.08,7,6,3,3.05,0
U704819,FR,android,zone_025,12.77,13,10,0,26.75,0
U704820,FR,ios,zone_106,56.74,7,7,1,21.32,0
U704821,FR,ios,zone_042,8.1,12,6,0,7.55,0
U704822,FR,web,zone_043,,13,13,0,26.65,0
U704823,FR,web,zone_011,8.68,11,9,0,13.99,0
U704824,DE,web,zone_088,23.47,7,7,0,18.66,0
U704825,ES,android,zone_046,4.88,8,9,0,13.47,0
U704826,IT,ios,zone_017,13.58,5,6,0,12.71,0
U704827,FR,ios,zone_092,30.16,8,10,0,10.03,0
U704828,FR,android,zone_165,,14,2,1,34.55,0
U704829,BE,android,zone_033,14.84,11,7,0,31.06,0
U704830,FR,web,zone_005,9.69,7,7,2,31.79,0
U704831,FR,ios,zone_001,9.49,9,12,1,13.0,0
U704832,IT,ios,zone_096,18.34,10,10,0,33.41,0
U704833,ES,android,zone_117,29.45,10,3,0,27.47,0
U704834,IT,android,zone_012,4.88,8,9,1,33.13,0
U704835,FR,android,zone_064,6.89,6,6,0,21.52,0
U704836,FR,android,zone_024,17.29,9,7,0,25.59,0
U704837,ES,android,zone_182,9.49,6,8,1,31.5,0
U704838,DE,web,zone_150,3.33,11,6,1,26.8,0
U704839,FR,ios,zone_114,17.48,8,10,1,17.66,0
U704840,FR,android,zone_095,11.33,10,7,3,15.9,0
U704841,FR,android,zone_103,6.3,7,11,1,23.47,0
U704842,CH,ios,zone_199,,8,6,1,22.45,0
U704843,DE,web,zone_194,10.54,10,11,0,17.51,0
U704844,ES,android,zone_126,14.05,13,1,0,5.68,0
U704845,FR,android,zone_064,39.67,4,6,1,17.29,0
U704846,ES,ios,zone_080,15.02,8,11,1,13.8,0
U704847,ES,web,zone_119,22.14,12,11,0,23.39,0
U704848,FR,android,zone_149,25.23,13,4,2,22.03,0
U704849,ES,ios,zone_107,17.94,13,5,0,14.01,0
U704850,IT,ios,zone_162,9.56,12,10,0,8.39,0
U704851,FR,web,zone_015,22.71,12,13,0,19.19,0
U704852,BE,android,zone_080,8.34,11,6,0,32.15,0
U704853,FR,android,zone_076,9.78,10,3,0,18.13,0
U704854,FR,android,zone_109,20.06,11,9,0,16.22,0
U704855,BE,web,zone_150,31.85,8,6,0,20.58,0
U704856,FR,ios,zone_121,14.91,9,7,0,16.87,0
U704857,FR,web,zone_213,17.52,9,8,0,29.17,0
U704858,FR,android,zone_080,16.94,11,6,1,16.25,0
U704859,DE,web,zone_132,5.0,8,8,0,19.27,0
U704860,FR,android,zone_149,11.25,9,8,2,23.31,0
U704861,FR,ios,zone_008,3.67,4,9,1,33.47,0
U704862,DE,android,zone_014,9.46,6,13,0,15.19,0
U704863,IT,android,zone_102,5.74,5,7,0,14.56,0
U704864,BE,android,zone_186,3.99,7,13,2,22.35,0
U704865,FR,web,zone_042,8.86,7,8,0,24.51,0
U704866,FR,web,zone_128,2.38,7,9,0,22.33,0
U704867,FR,web,zone_095,10.37,7,8,1,22.78,0
U704868,FR,android,zone_094,27.26,7,7,0,14.67,0
U704869,IT,android,zone_206,14.93,4,12,1,20.44,0
U704870,FR,android,zone_172,2.84,11,7,0,18.13,0
U704871,FR,ios,zone_198,18.43,9,5,0,18.04,0
U704872,FR,ios,zone_035,13.49,10,2,2,21.41,0
U704873,FR,ios,zone_077,4.53,9,8,1,28.41,0
U704874,FR,android,zone_208,20.78,13,10,1,17.13,0
U704875,BE,android,zone_199,34.0,6,8,1,10.19,0
U704876,ES,web,zone_085,6.77,6,4,1,23.13,0
U704877,FR,android,zone_011,10.71,9,7,0,14.96,0
U704878,ES,android,zone_012,22.57,7,8,0,3.42,0
U704879,BE,ios,zone_196,19.52,20,14,0,16.72,0
U704880,IT,web,zone_160,31.37,10,9,2,10.85,0
U704881,FR,ios,zone_154,13.79,13,5,0,10.9,0
U704882,DE,web,zone_217,16.48,6,8,0,26.89,0
U704883,FR,ios,zone_203,1.88,8,12,1,22.58,0
U704884,ES,android,zone_163,15.18,10,6,0,16.91,0
U704885,FR,android,zone_082,23.7,5,5,2,15.97,0
U704886,FR,ios,zone_154,8.78,11,4,1,8.85,0
U704887,ES,ios,zone_126,19.3,3,7,1,21.52,0
U704888,ES,ios,zone_100,,6,10,2,16.91,0
U704889,FR,web,zone_187,30.79,10,11,0,24.35,0
U704890,DE,android,zone_148,18.52,10,6,2,15.23,0
U704891,ES,ios,zone_129,,11,6,1,23.36,0
U704892,FR,android,zone_032,7.2,11,14,2,7.26,0
U704893,BE,web,zone_050,10.71,6,9,0,18.86,0
U704894,ES,ios,zone_159,19.28,10,9,0,17.25,0
U704895,FR,ios,zone_150,21.62,13,10,1,21.08,0
U704896,FR,android,zone_213,3.38,9,9,1,7.06,0
U704897,FR,android,zone_041,8.79,6,10,1,13.76,0
U704898,CH,ios,zone_000,7.58,6,9,0,24.92,0
U704899,IT,ios,zone_047,3.84,9,7,1,7.19,0
