user_id,event,ts
U700963,view,2024-11-20T21:36:00
U703614,search,2024-11-15T10:23:00
U701758,search,2024-10-02T19:21:00
U703914,search,2024-10-10T02:54:00
U701577,view,2024-10-03T16:11:00
U707933,search,2024-11-10T05:47:00
U704328,view,2024-10-26T04:00:00
U706551,view,2024-09-06T13:21:00
U700515,search,2024-10-28T23:38:00
U703247,view,2024-11-24T03:24:00
U702183,add_to_cart,2024-10-16T04:06:00
U702994,view,2024-10-18T14:29:00
U704830,view,2024-10-29T18:13:00
U700845,view,2024-09-03T03:38:00
U704212,view,2024-10-30T10:14:00
U706260,search,2024-10-21T12:03:00
U700338,view,2024-09-22T20:21:00
U703528,add_to_cart,2024-11-16T17:13:00
U704827,login,2024-10-26T16:37:00
U703800,view,2024-11-19T22:07:00
U700067,login,2024-10-12T04:39:00
U703678,login,2024-10-30T21:47:00
U701476,login,2024-10-21T04:07:00
U701803,add_to_cart,2024-10-20T19:47:00
U705968,search,2024-11-21T12:14:00
U703975,add_to_cart,2024-11-13T22:25:00
U701165,logout,2024-09-07T15:50:00
U701049,login,2024-11-17T23:23:00
U701298,logout,2024-10-05T12:04:00
U706362,search,2024-10-06T19:46:00
U705934,login,2024-10-15T02:34:00
U702273,view,2024-10-01T03:02:00
U706597,search,2024-10-04T01:33:00
U701859,view,2024-11-26T14:16:00
U700444,add_to_cart,2024-10-21T07:44:00
U703256,view,2024-10-31T13:03:00
U705121,search,2024-09-30T12:22:00
U707396,logout,2024-10-13T22:15:00
U705139,logout,2024-11-18T01:49:00
U700039,login,2024-09-14T11:56:00
U701709,add_to_cart,2024-10-03T15:24:00
U702700,view,2024-10-25T19:36:00
U704019,view,2024-10-15T01:31:00
U703716,login,2024-11-13T17:30:00
U705556,purchase,2024-09-19T20:26:00
U700539,search,2024-09-09T05:30:00
U707728,add_to_cart,2024-09-25T13:33:00
U705464,logout,2024-09-04T21:12:00
U702984,view,2024-11-20T02:03:00
U707168,view,2024-09-25T15:09:00
U700005,logout,2024-09-26T16:38:00
U706351,search,2024-09-01T17:30:00
U701708,login,2024-10-20T18:05:00
U704176,search,2024-09-19T00:00:00
U700345,view,2024-10-12T00:51:00
U700431,search,2024-11-20T18:24:00
U703967,view,2024-10-11T18:33:00
U703037,view,2024-09-02T21:35:00
U706610,search,2024-10-15T17:10:00
U702339,view,2024-11-15T21:25:00
U702313,view,2024-10-31T19:26:00
U702177,search,2024-09-16T23:55:00
U700990,login,2024-10-18T10:25:00
U700090,login,2024-09-15T03:33:00
U705277,login,2024-10-01T19:08:00
U700050,login,2024-11-05T21:53:00
U705531,view,2024-11-09T21:03:00
U702335,login,2024-09-04T04:17:00
U701205,login,2024-10-28T03:00:00
U704925,purchase,2024-10-25T21:24:00
U705277,view,2024-10-17T17:58:00
U704283,add_to_cart,2024-09-27T04:41:00
U702441,view,2024-11-10T20:51:00
U705470,search,2024-10-09T18:02:00
U706012,search,2024-09-06T10:15:00
U706112,view,2024-09-06T02:24:00
U701481,view,2024-09-30T01:06:00
U705879,login,2024-11-21T08:26:00
U703398,view,2024-11-03T20:18:00
U703673,view,2024-10-24T00:01:00
U700354,view,2024-10-21T12:51:00
U704216,purchase,2024-09-05T16:16:00
U703409,view,2024-10-18T06:57:00
U706157,add_to_cart,2024-11-27T03:34:00
U705402,purchase,2024-11-24T07:04:00
U707750,search,2024-11-29T14:58:00
U701135,purchase,2024-09-08T21:13:00
U707269,logout,2024-11-13T21:52:00
U706681,logout,2024-09-28T23:22:00
U703309,login,2024-10-14T03:03:00
U701237,add_to_cart,2024-09-30T18:41:00
U705954,search,2024-10-23T14:14:00
U703659,view,2024-11-20T04:11:00
U706230,add_to_cart,2024-10-22T17:08:00
U706938,login,2024-09-15T20:41:00
U700103,login,2024-10-24T14:43:00
U704258,search,2024-10-20T19:46:00
U705953,view,2024-10-24T18:23:00
U707761,search,2024-10-04T22:45:00
U700256,view,2024-10-14T01:53:00
U707972,search,2024-11-09T08:25:00
U700619,view,2024-09-22T02:15:00
U706638,view,2024-11-05T18:48:00
U707629,add_to_cart,2024-09-20T07:33:00
U703861,view,2024-09-14T01:45:00
U706011,view,2024-09-03T09:05:00
U707469,search,2024-11-03T20:00:00
U702920,view,2024-11-15T17:15:00
U702750,purchase,2024-10-22T17:02:00
U702460,logout,2024-10-13T09:39:00
U706102,login,2024-09-23T01:51:00
U704793,search,2024-09-02T16:14:00
U703031,search,2024-10-20T05:07:00
U707598,search,2024-09-18T00:50:00
U705850,search,2024-11-18T20:09:00
U700534,view,2024-11-16T19:02:00
U703843,purchase,2024-09-01T20:45:00
U701641,view,2024-11-10T18:30:00
U701452,purchase,2024-10-17T15:30:00
U707700,view,2024-10-26T00:54:00
U700243,add_to_cart,2024-11-09T07:14:00
U706550,view,2024-09-14T20:34:00
U703580,purchase,2024-10-10T15:21:00
U703310,login,2024-09-22T09:45:00
U707827,login,2024-09-29T19:45:00
U706789,purchase,2024-09-29T05:03:00
U702365,search,2024-11-02T01:09:00
U706750,view,2024-09-15T23:38:00
U707853,search,2024-09-17T23:07:00
U704676,view,2024-11-29T12:20:00
U702867,search,2024-11-19T16:36:00
U704506,view,2024-09-18T06:13:00
U701787,search,2024-10-28T18:56:00
U705984,view,2024-11-22T05:11:00
U702086,login,2024-11-24T22:32:00
U707489,add_to_cart,2024-09-19T18:44:00
U707252,login,2024-10-18T06:08:00
U702448,view,2024-10-21T01:23:00
U702944,login,2024-11-29T16:48:00
U707712,logout,2024-11-05T01:15:00
U700962,view,2024-10-09T06:02:00
U704082,search,2024-10-05T21:27:00
U707368,view,2024-09-02T21:13:00
U707008,logout,2024-10-28T08:04:00
U706763,login,2024-11-10T14:47:00
U705646,view,2024-10-17T17:03:00
U704596,view,2024-10-05T03:04:00
U703771,login,2024-11-22T00:10:00
U704958,view,2024-10-15T05:32:00
U706514,search,2024-11-02T08:53:00
U700159,search,2024-11-25T13:40:00
U706557,search,2024-10-10T12:02:00
U704288,purchase,2024-11-05T08:45:00
U707478,view,2024-10-28T22:50:00
U704034,view,2024-09-12T12:03:00
U701113,search,2024-10-09T16:54:00
U705824,add_to_cart,2024-09-05T14:24:00
U705290,login,2024-10-29T01:31:00
U702378,login,2024-10-24T00:34:00
U705459,login,2024-10-11T06:13:00
U703495,logout,2024-09-24T22:51:00
U701338,login,2024-10-22T14:13:00
U702587,view,2024-10-01T00:31:00
U706250,view,2024-11-29T12:25:00
U700072,purchase,2024-09-16T12:10:00
U701890,login,2024-09-06T23:38:00
U707389,search,2024-09-25T01:11:00
U701595,search,2024-10-10T10:44:00
U702320,login,2024-09-11T20:21:00
U705033,view,2024-09-12T22:33:00
U702522,login,2024-11-07T05:35:00
U702785,search,2024-10-10T09:48:00
U704496,add_to_cart,2024-10-22T13:45:00
U707623,view,2024-09-17T00:59:00
U703915,search,2024-11-10T06:04:00
U701384,logout,2024-09-07T18:48:00
U700206,view,2024-09-18T12:53:00
U702467,view,2024-09-27T23:53:00
U701957,logout,2024-11-04T06:29:00
U703294,view,2024-11-06T21:51:00
U705076,logout,2024-10-09T22:32:00
U700620,purchase,2024-10-23T05:06:00
U706011,view,2024-10-05T23:13:00
U702000,view,2024-09-20T15:41:00
U704095,search,2024-11-03T14:07:00
U704999,view,2024-09-05T16:58:00
U707711,logout,2024-11-26T03:18:00
U707499,view,2024-10-30T14:20:00
U703099,view,2024-11-22T08:21:00
U701563,view,2024-11-25T23:04:00
U703672,view,2024-11-01T08:33:00
U701455,login,2024-10-23T04:57:00
U700212,add_to_cart,2024-10-25T03:06:00
U702402,view,2024-11-24T22:18:00
U701191,search,2024-11-01T20:21:00
U701703,search,2024-11-11T11:24:00
U702041,logout,2024-11-22T05:55:00
U707176,view,2024-10-03T16:02:00
U702846,view,2024-10-12T16:39:00
U705392,view,2024-09-05T16:46:00
U704203,login,2024-09-15T16:27:00
U704772,view,2024-11-26T23:53:00
U706835,view,2024-10-20T15:37:00
U707211,search,2024-10-23T19:15:00
U707270,search,2024-11-02T17:35:00
U702601,login,2024-11-03T15:13:00
U702775,add_to_cart,2024-10-04T19:32:00
U703725,view,2024-11-20T10:29:00
U704161,view,2024-09-07T02:54:00
U706950,search,2024-10-27T16:35:00
U705185,add_to_cart,2024-10-13T14:35:00
U701318,logout,2024-11-26T04:50:00
U707129,search,2024-10-11T03:30:00
U703931,purchase,2024-11-28T04:35:00
U702493,login,2024-11-22T21:13:00
U703949,view,2024-10-22T02:02:00
U706912,add_to_cart,2024-09-16T11:22:00
U706177,login,2024-09-05T20:37:00
U703605,purchase,2024-11-26T04:15:00
U702668,search,2024-10-17T14:01:00
U706536,view,2024-10-12T03:00:00
U707313,view,2024-11-01T10:41:00
U700538,purchase,2024-10-09T10:28:00
U703799,search,2024-09-19T17:06:00
U705991,login,2024-11-03T18:45:00
U701572,search,2024-11-07T17:49:00
U702873,add_to_cart,2024-11-08T15:30:00
U705491,logout,2024-09-11T07:00:00
U700311,login,2024-09-12T14:19:00
U700606,search,2024-09-26T19:45:00
U704082,search,2024-09-13T00:59:00
U705815,view,2024-10-30T23:03:00
U705061,login,2024-11-24T09:14:00
U701885,view,2024-09-01T13:33:00
U706666,login,2024-11-11T13:26:00
U701693,view,2024-10-25T22:01:00
U701266,view,2024-10-08T05:21:00
U703815,login,2024-11-20T01:51:00
U703983,view,2024-11-17T06:14:00
U702977,add_to_cart,2024-09-21T02:36:00
U707994,login,2024-10-30T16:52:00
U701543,search,2024-10-21T09:58:00
U704995,view,2024-11-03T21:20:00
U705742,view,2024-11-10T20:21:00
U701808,view,2024-10-25T17:47:00
U702732,view,2024-10-02T01:38:00
U702259,login,2024-10-21T11:53:00
U701576,add_to_cart,2024-10-29T08:33:00
U707614,login,2024-10-31T22:50:00
U700311,login,2024-10-04T15:31:00
U704400,search,2024-11-22T00:56:00
U703607,view,2024-11-12T13:12:00
U704272,view,2024-11-01T22:23:00
U707757,login,2024-11-20T12:48:00
U706324,view,2024-09-23T07:37:00
U706177,purchase,2024-09-08T23:27:00
U702258,search,2024-11-07T01:19:00
U705212,view,2024-10-03T02:50:00
U705702,purchase,2024-10-02T15:56:00
U705153,logout,2024-11-10T23:24:00
U701267,view,2024-09-14T22:40:00
U701326,purchase,2024-09-08T20:16:00
U704532,view,2024-11-14T01:18:00
U702148,add_to_cart,2024-11-06T19:45:00
U700199,view,2024-09-20T09:41:00
U704664,purchase,2024-10-04T01:39:00
U704666,login,2024-11-21T09:13:00
U703789,login,2024-09-21T03:54:00
U700828,search,2024-10-16T14:37:00
U703106,login,2024-09-24T00:36:00
U702675,search,2024-09-11T15:46:00
U703942,view,2024-11-28T14:57:00
U701486,login,2024-11-04T05:53:00
U701576,logout,2024-11-08T20:38:00
U706561,add_to_cart,2024-11-13T02:00:00
U706690,logout,2024-10-31T18:16:00
U704068,view,2024-10-02T20:33:00
U702374,add_to_cart,2024-11-23T22:19:00
U707202,add_to_cart,2024-09-09T22:22:00
U707546,add_to_cart,2024-09-15T12:13:00
U705943,add_to_cart,2024-09-07T05:48:00
U706531,add_to_cart,2024-11-16T02:54:00
U704494,logout,2024-09-10T23:43:00
U701485,view,2024-10-26T22:00:00
U707291,view,2024-11-05T16:03:00
U701110,login,2024-10-16T22:22:00
U702642,view,2024-11-25T17:19:00
U706635,login,2024-11-24T22:39:00
U703312,add_to_cart,2024-11-16T21:45:00
U704233,view,2024-09-03T17:48:00
U705492,logout,2024-10-20T19:43:00
U706521,login,2024-11-22T12:57:00
U707847,search,2024-09-10T06:34:00
U703735,view,2024-10-16T20:46:00
U702842,add_to_cart,2024-09-24T06:00:00
U705635,view,2024-10-28T12:23:00
U706732,view,2024-11-19T14:45:00
U705358,search,2024-09-11T22:37:00
U701952,purchase,2024-11-04T04:03:00
U706709,add_to_cart,2024-11-12T19:09:00
U701529,view,2024-11-29T16:31:00
U702443,view,2024-11-15T21:49:00
U700476,add_to_cart,2024-09-21T04:24:00
U700746,purchase,2024-10-04T15:09:00
U700093,login,2024-10-05T10:22:00
U702276,view,2024-09-29T10:33:00
U704906,logout,2024-10-31T17:03:00
U705302,view,2024-11-27T12:37:00
U706713,login,2024-09-13T09:25:00
U700898,view,2024-09-30T08:39:00
U706134,logout,2024-10-19T11:46:00
U705376,add_to_cart,2024-10-14T17:29:00
U704183,search,2024-09-05T04:37:00
U701609,view,2024-09-21T14:28:00
U703096,login,2024-10-27T11:48:00
U701064,view,2024-10-27T21:00:00
U702732,view,2024-10-31T06:27:00
U701555,login,2024-11-27T05:16:00
U702298,login,2024-11-13T17:17:00
U704159,add_to_cart,2024-09-09T14:44:00
U704080,login,2024-10-14T18:37:00
U704905,view,2024-10-06T22:19:00
U701429,add_to_cart,2024-09-20T19:55:00
U701740,login,2024-11-07T00:54:00
U706349,view,2024-09-30T10:11:00
U703365,view,2024-09-28T04:45:00
U705692,search,2024-10-30T05:28:00
U706935,add_to_cart,2024-09-25T19:41:00
U702648,add_to_cart,2024-10-09T22:40:00
U706984,view,2024-09-18T09:12:00
U707871,login,2024-09-25T17:44:00
U706366,search,2024-09-26T09:54:00
U700508,view,2024-09-14T17:24:00
U700100,logout,2024-10-10T00:26:00
U701932,logout,2024-09-21T15:07:00
U703957,view,2024-10-20T23:19:00
U703926,add_to_cart,2024-09-03T20:25:00
U707756,login,2024-09-09T10:14:00
U706553,view,2024-09-26T04:45:00
U702077,view,2024-09-13T01:59:00
U706629,view,2024-09-09T00:50:00
U705516,add_to_cart,2024-09-11T06:14:00
U703002,purchase,2024-09-24T22:06:00
U702856,login,2024-09-11T10:05:00
U706553,login,2024-09-20T17:43:00
U700290,search,2024-09-15T08:04:00
U704570,logout,2024-11-11T23:36:00
U702512,view,2024-11-15T13:27:00
U703574,search,2024-11-16T03:15:00
U704596,view,2024-10-19T03:16:00
U706993,view,2024-09-03T17:08:00
U704326,logout,2024-11-19T20:16:00
U702745,search,2024-11-01T18:47:00
U703950,view,2024-09-24T05:06:00
U707128,search,2024-11-03T09:23:00
U700701,login,2024-09-30T17:07:00
U700460,logout,2024-09-24T19:08:00
U703506,view,2024-10-01T10:53:00
U706120,view,2024-10-14T11:37:00
U703266,view,2024-09-23T11:46:00
U707035,view,2024-09-24T05:42:00
U706415,add_to_cart,2024-09-04T00:57:00
U705138,view,2024-11-21T11:23:00
U705319,login,2024-10-15T22:59:00
U705960,login,2024-11-10T07:16:00
U703167,add_to_cart,2024-09-07T11:12:00
U707993,view,2024-10-15T02:24:00
U704815,view,2024-11-26T11:36:00
U703790,view,2024-10-17T10:34:00
U706127,view,2024-10-19T20:07:00
U704066,view,2024-11-29T21:08:00
U707224,search,2024-09-16T00:13:00
U701952,view,2024-09-26T08:17:00
U706158,view,2024-10-16T03:23:00
U707860,logout,2024-09-04T05:28:00
U706844,view,2024-10-25T02:50:00
U707663,login,2024-10-06T08:21:00
U703779,add_to_cart,2024-09-12T20:55:00
U701066,view,2024-09-26T01:41:00
U702791,search,2024-11-25T13:46:00
U702633,login,2024-10-22T11:28:00
U704918,view,2024-11-16T09:25:00
U706174,view,2024-11-12T07:10:00
U706518,search,2024-10-09T14:11:00
U707689,view,2024-10-01T00:05:00
U702960,view,2024-10-27T12:26:00
U701153,login,2024-10-18T23:03:00
U705056,view,2024-11-03T18:39:00
U701536,login,2024-09-09T13:28:00
U702382,view,2024-10-10T10:33:00
U701981,view,2024-11-24T06:03:00
U705891,logout,2024-09-16T12:27:00
U703921,view,2024-11-07T19:08:00
U703109,add_to_cart,2024-10-31T15:19:00
U700267,view,2024-11-07T14:14:00
U705186,view,2024-11-11T11:04:00
U702972,login,2024-11-20T04:41:00
U704746,logout,2024-09-19T22:32:00
U702797,logout,2024-10-22T10:11:00
U701280,search,2024-09-16T23:34:00
U707430,view,2024-10-05T11:57:00
U701052,login,2024-09-16T20:19:00
U706788,view,2024-09-07T06:24:00
U702479,view,2024-10-09T11:44:00
U705117,view,2024-10-10T08:37:00
U701262,search,2024-09-23T20:49:00
U700980,view,2024-09-05T15:48:00
U706246,view,2024-11-05T16:20:00
U705490,login,2024-11-20T12:14:00
U702532,view,2024-11-10T05:31:00
U704965,login,2024-09-01T15:35:00
U704428,login,2024-11-21T04:55:00
U706850,logout,2024-09-25T20:20:00
U706798,search,2024-09-24T06:24:00
U704712,search,2024-10-10T16:44:00
U701827,view,2024-09-15T13:06:00
U703425,add_to_cart,2024-09-05T03:14:00
U703988,login,2024-11-19T09:24:00
U707781,logout,2024-11-25T08:10:00
U706642,view,2024-10-24T03:45:00
U702564,add_to_cart,2024-09-24T14:28:00
U707681,logout,2024-11-18T16:19:00
U703623,view,2024-11-02T22:04:00
U701880,view,2024-09-20T07:25:00
U705728,login,2024-11-28T11:03:00
U707834,login,2024-11-28T05:56:00
U706096,purchase,2024-10-31T06:28:00
U700384,login,2024-11-27T10:19:00
U700711,purchase,2024-09-24T02:41:00
U706380,login,2024-10-08T18:32:00
U700016,view,2024-10-20T23:16:00
U703266,login,2024-11-23T13:41:00
U704137,purchase,2024-11-02T15:21:00
U706628,add_to_cart,2024-09-04T19:18:00
U707151,add_to_cart,2024-10-06T19:47:00
U705898,add_to_cart,2024-11-14T05:46:00
U707905,logout,2024-10-13T00:06:00
U701357,view,2024-10-18T12:50:00
U704571,logout,2024-09-03T20:13:00
U705387,logout,2024-11-18T20:14:00
U701153,view,2024-09-30T17:20:00
U700998,view,2024-10-31T12:41:00
U702610,add_to_cart,2024-11-19T23:39:00
U701040,view,2024-09-29T04:02:00
U702862,view,2024-11-03T19:00:00
U704950,search,2024-10-30T08:20:00
U704908,view,2024-09-26T15:12:00
U707243,search,2024-09-27T22:36:00
U707975,add_to_cart,2024-11-10T20:05:00
U702235,view,2024-11-24T01:04:00
U701294,logout,2024-09-11T13:23:00
U706745,login,2024-10-23T07:11:00
U707013,view,2024-11-11T12:25:00
U704843,view,2024-09-25T17:25:00
U701831,view,2024-10-23T13:06:00
U700602,view,2024-09-22T22:34:00
U700595,view,2024-10-24T19:04:00
U701409,purchase,2024-09-09T02:55:00
U705969,login,2024-11-07T03:46:00
U706219,view,2024-09-28T02:41:00
U705802,view,2024-10-10T09:48:00
U705044,purchase,2024-09-03T02:49:00
U705984,view,2024-09-11T14:51:00
U706982,view,2024-10-23T14:01:00
U704382,view,2024-09-22T03:38:00
U702173,login,2024-09-22T20:45:00
U707409,view,2024-10-01T23:38:00
U701442,view,2024-10-28T01:40:00
U704655,view,2024-09-01T22:30:00
U702878,login,2024-09-08T09:48:00
U707018,add_to_cart,2024-09-01T10:27:00
U705503,login,2024-09-01T11:24:00
U701968,view,2024-11-09T12:55:00
U705825,view,2024-10-12T10:34:00
U706530,view,2024-10-08T10:58:00
U705607,search,2024-10-08T07:51:00
U702027,add_to_cart,2024-10-02T03:26:00
U706487,logout,2024-09-17T08:11:00
U701988,view,2024-11-06T19:52:00
U700350,view,2024-10-19T07:07:00
U701710,login,2024-10-28T05:09:00
U700987,search,2024-11-12T11:30:00
U703095,view,2024-10-04T11:25:00
U707883,add_to_cart,2024-10-18T22:45:00
U705060,add_to_cart,2024-10-13T05:02:00
U707680,search,2024-09-12T01:28:00
U705137,add_to_cart,2024-10-28T10:20:00
U702638,search,2024-10-02T22:52:00
U705673,view,2024-10-09T06:34:00
U707729,search,2024-11-24T16:25:00
U700827,search,2024-11-13T00:34:00
U703256,search,2024-10-08T06:58:00
U702859,view,2024-10-04T07:32:00
U706937,logout,2024-09-01T05:07:00
U701532,purchase,2024-11-06T15:13:00
U703348,logout,2024-11-18T08:13:00
U703416,purchase,2024-10-21T05:38:00
U703104,view,2024-11-11T21:21:00
U703652,logout,2024-09-06T05:35:00
U703899,login,2024-10-20T14:59:00
U705864,add_to_cart,2024-11-05T19:22:00
U701433,search,2024-10-03T13:00:00
U707020,view,2024-10-11T22:50:00
U706199,login,2024-11-21T09:51:00
U700151,search,2024-10-29T19:15:00
U700616,view,2024-11-09T08:26:00
U705963,login,2024-09-25T13:00:00
U702006,add_to_cart,2024-11-03T10:49:00
U701593,view,2024-09-22T13:00:00
U704289,login,2024-10-20T07:22:00
U700650,purchase,2024-09-05T09:57:00
U705167,login,2024-10-17T14:50:00
U701424,view,2024-09-27T06:44:00
U705247,view,2024-11-03T19:00:00
U701464,view,2024-11-16T08:19:00
U702425,view,2024-11-18T04:35:00
U706978,search,2024-11-09T13:01:00
U701406,view,2024-10-04T11:57:00
U703209,search,2024-10-19T08:06:00
U704132,view,2024-11-22T21:18:00
U703539,view,2024-09-27T06:44:00
U702759,add_to_cart,2024-11-10T03:31:00
U706625,view,2024-11-23T09:39:00
U700717,logout,2024-09-23T23:13:00
U707955,view,2024-09-09T14:57:00
U701677,view,2024-10-25T07:14:00
U705278,login,2024-09-09T11:05:00
U703133,search,2024-09-19T16:12:00
U705605,view,2024-10-17T19:24:00
U702544,search,2024-11-22T14:11:00
U705185,logout,2024-09-11T02:57:00
U702090,logout,2024-09-03T15:41:00
U702911,view,2024-11-21T06:50:00
U706005,view,2024-11-04T01:55:00
U700827,logout,2024-09-02T08:25:00
U705889,view,2024-11-07T22:38:00
U705620,login,2024-10-10T02:32:00
U705647,search,2024-09-18T13:49:00
U705933,view,2024-11-14T15:29:00
U702920,add_to_cart,2024-11-24T05:30:00
U704322,logout,2024-11-16T01:08:00
U705145,logout,2024-10-03T20:39:00
U704320,view,2024-10-02T21:14:00
U702591,search,2024-11-09T21:38:00
U705227,view,2024-09-26T17:44:00
U704862,purchase,2024-10-05T10:11:00
U701538,logout,2024-10-16T05:38:00
U704419,add_to_cart,2024-10-29T07:46:00
U700186,view,2024-11-25T04:31:00
U704089,view,2024-10-23T18:05:00
U703760,logout,2024-10-22T13:56:00
U704301,add_to_cart,2024-10-05T13:18:00
U702497,login,2024-09-29T07:51:00
U706707,login,2024-10-21T13:26:00
U707380,add_to_cart,2024-09-29T14:19:00
U706065,purchase,2024-09-20T18:03:00
U704513,login,2024-10-25T10:51:00
U700463,view,2024-10-20T01:36:00
U702706,add_to_cart,2024-10-17T03:09:00
U706839,search,2024-11-07T16:35:00
U702471,view,2024-10-26T18:38:00
U704639,search,2024-09-08T07:35:00
U702779,login,2024-10-27T04:42:00
U707856,search,2024-10-06T12:29:00
U703033,login,2024-10-13T19:07:00
U702259,add_to_cart,2024-10-29T02:38:00
U707966,search,2024-10-22T20:03:00
U701576,view,2024-11-17T19:21:00
U706336,view,2024-09-19T06:50:00
U705828,add_to_cart,2024-09-13T14:03:00
U704251,view,2024-10-01T02:46:00
U703479,add_to_cart,2024-10-19T20:28:00
U700661,view,2024-09-14T07:27:00
U702946,add_to_cart,2024-09-19T04:13:00
U707667,view,2024-10-10T13:43:00
U701495,purchase,2024-11-09T03:42:00
U706547,purchase,2024-11-26T19:35:00
U706735,login,2024-11-28T02:19:00
U703811,search,2024-10-22T02:05:00
U703189,search,2024-10-19T11:35:00
U704286,add_to_cart,2024-09-22T10:17:00
U706691,view,2024-10-05T02:10:00
U707077,search,2024-09-11T21:45:00
U707572,add_to_cart,2024-09-21T08:43:00
U701661,login,2024-11-15T17:58:00
U701477,view,2024-10-18T05:41:00
U706079,login,2024-09-01T01:57:00
U701676,logout,2024-09-01T09:06:00
U706107,logout,2024-10-08T23:18:00
U703020,login,2024-10-31T23:11:00
U705366,add_to_cart,2024-11-20T07:42:00
U707735,view,2024-10-27T00:18:00
U704366,search,2024-10-20T03:59:00
U704053,view,2024-09-18T06:19:00
U700676,view,2024-11-10T15:33:00
U702201,search,2024-10-03T23:49:00
U700150,view,2024-09-07T04:49:00
U702249,login,2024-09-21T04:17:00
U704166,view,2024-09-28T14:07:00
U707565,view,2024-11-12T07:20:00
U701149,search,2024-11-19T15:03:00
U707445,search,2024-10-14T05:46:00
U702926,view,2024-10-20T19:45:00
U703969,login,2024-11-16T01:26:00
U707162,purchase,2024-11-03T09:54:00
U702520,login,2024-10-17T13:19:00
U707390,login,2024-10-11T16:17:00
U705317,view,2024-11-29T14:17:00
U705241,view,2024-11-03T14:25:00
U702256,add_to_cart,2024-10-25T13:56:00
U704081,add_to_cart,2024-11-03T09:03:00
U706600,search,2024-10-02T20:10:00
U705931,login,2024-11-26T07:53:00
U704789,search,2024-11-29T10:18:00
U706515,view,2024-11-29T08:17:00
U704937,view,2024-11-26T20:45:00
U700901,login,2024-11-10T17:13:00
U707161,logout,2024-10-02T07:13:00
U705773,search,2024-10-05T19:34:00
U706062,view,2024-10-15T23:10:00
U705493,add_to_cart,2024-09-22T06:07:00
U706533,view,2024-10-05T15:12:00
U701043,login,2024-09-15T10:53:00
U702454,view,2024-10-29T21:03:00
U702739,view,2024-09-11T13:51:00
U706267,login,2024-10-21T17:02:00
U707810,logout,2024-10-10T10:38:00
U702906,view,2024-10-09T22:44:00
U705925,view,2024-09-15T19:53:00
U702732,view,2024-11-25T07:52:00
U705722,view,2024-11-28T16:43:00
U704094,purchase,2024-09-27T11:30:00
U705003,search,2024-09-27T17:54:00
U703849,search,2024-10-19T07:35:00
U704348,search,2024-10-11T09:51:00
U705890,add_to_cart,2024-11-08T23:42:00
U700209,view,2024-11-22T04:26:00
U705016,view,2024-10-01T12:15:00
U702786,view,2024-09-01T03:19:00
U701241,login,2024-10-19T05:19:00
U703536,search,2024-09-27T07:17:00
U702790,view,2024-11-07T11:32:00
U700158,login,2024-10-18T05:21:00
U703547,view,2024-11-15T16:48:00
U706606,search,2024-09-22T01:11:00
U701412,view,2024-11-16T16:09:00
U707020,purchase,2024-11-19T15:18:00
U702521,view,2024-11-10T21:33:00
U707911,search,2024-09-01T20:40:00
U706587,login,2024-09-23T10:41:00
U704438,login,2024-11-05T06:44:00
U706276,view,2024-11-04T15:37:00
U705181,login,2024-11-06T12:41:00
U704954,view,2024-09-16T22:23:00
U706982,view,2024-11-06T18:37:00
U704950,login,2024-11-22T18:02:00
U704260,logout,2024-09-25T12:50:00
U704183,logout,2024-10-18T22:04:00
U706350,view,2024-11-27T09:57:00
U707421,login,2024-10-11T13:26:00
U707992,search,2024-09-26T14:48:00
U707407,search,2024-09-20T00:25:00
U701537,login,2024-10-15T18:22:00
U704513,search,2024-10-12T08:24:00
U706873,purchase,2024-10-26T10:27:00
U706328,logout,2024-10-14T08:02:00
U706137,search,2024-11-23T11:04:00
U703369,view,2024-10-15T05:51:00
U704182,view,2024-11-04T04:18:00
U700120,add_to_cart,2024-09-03T05:37:00
U706772,view,2024-10-21T15:44:00
U700113,view,2024-11-25T04:55:00
U700243,view,2024-11-28T18:24:00
U704169,view,2024-10-15T03:52:00
U705283,login,2024-11-02T23:14:00
U700181,view,2024-11-11T19:25:00
U706281,view,2024-11-15T03:47:00
U701113,purchase,2024-09-28T14:22:00
U706492,view,2024-11-25T20:44:00
U707577,view,2024-10-04T15:48:00
U702962,add_to_cart,2024-10-09T07:45:00
U707939,search,2024-09-07T22:38:00
U704178,view,2024-09-09T18:06:00
U702774,view,2024-11-29T08:18:00
U706272,view,2024-09-05T04:49:00
U706073,logout,2024-10-31T08:02:00
U706062,view,2024-11-23T04:49:00
U701451,view,2024-10-28T04:28:00
U702032,view,2024-10-23T14:59:00
U701617,add_to_cart,2024-09-27T23:17:00
U702989,logout,2024-09-24T02:30:00
U700818,view,2024-09-30T03:34:00
U701911,view,2024-10-30T15:18:00
U702085,logout,2024-10-27T20:35:00
U704513,login,2024-09-21T00:09:00
U701421,search,2024-11-28T20:55:00
U705314,logout,2024-11-22T20:25:00
U700043,login,2024-10-07T06:53:00
U703125,search,2024-09-22T00:12:00
U707784,add_to_cart,2024-11-12T20:33:00
U706642,login,2024-10-02T06:13:00
U701373,view,2024-09-08T14:36:00
U701571,search,2024-10-16T18:20:00
U703571,login,2024-11-24T07:13:00
U707765,search,2024-10-19T18:45:00
U703171,login,2024-11-01T15:30:00
U705132,view,2024-09-15T19:31:00
